Title,Artists,Song URL
I Should Probably Go To Bed,Dan + Shay,https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy
Little Things,One Direction,https://open.spotify.com/track/7kSLdGdXLey7pzLsWpdg1h
This City,Sam Fischer,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
Anxiety - Intro,Juice WRLD,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q
Juice WRLD Speaks From Heaven - Outro,Juice WRLD,https://open.spotify.com/track/2GriTXl7gRSBv1A2IGZtnL
Surrender,Natalie Taylor,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
IDK You Yet,Alexander 23,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
Let Me Down Slowly,Alec Benjamin,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
Snow On Tha Bluff,J. Cole,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
Selfish,Madison Beer,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
Never Seen the Rain,Tones And I,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
Chromatica II,Lady Gaga,https://open.spotify.com/track/0oQc0F6KUE7QY7k5TU6bic
Chromatica I,Lady Gaga,https://open.spotify.com/track/3CGZ7wfk4skmuyQgua1C1K
Can We Kiss Forever?,"Ki, Adria Proenza",https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
Moral of the Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
No Time To Die,Billie Eilish,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
SUGAR,BROCKHAMPTON,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
What If I Told You That I Love You,Ali Gatie,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
Not You Too (feat. Chris Brown),Drake,https://open.spotify.com/track/3Q4gttWQ6hxqWOa3tHoTNi
i love you,Billie Eilish,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
To Die For,Sam Smith,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
Inside Friend (feat. John Mayer),Leon Bridges,https://open.spotify.com/track/4ehkZtzPTbjsRULRfQSWYu
Ain't No Sunshine,Bill Withers,https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt
Dear April (Side A - Acoustic),Frank Ocean,https://open.spotify.com/track/62ljuuXo0zrcrtJnnOhfxT
Lean on Me,Bill Withers,https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2
Cayendo (Side A - Acoustic),Frank Ocean,https://open.spotify.com/track/72794Eag03xdy7TO0KNuid
Jesus Christ 2005 God Bless America,The 1975,https://open.spotify.com/track/3tk5DaXxxUoV7b5nOdCDBv
Faith,The Weeknd,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
Fil Lullaby - Bonus Track,The Weeknd,https://open.spotify.com/track/2wDAD2hRCw8qanm6UjdLpx
NOTHING LESS,PARTYNEXTDOOR,https://open.spotify.com/track/7aGpxzqEndzz82BfUiPOu8
SPLIT DECISION,PARTYNEXTDOOR,https://open.spotify.com/track/0l4CWlipuaIS4vzsNNWC4V
B.S. (feat. H.E.R.),Jhené Aiko,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
Until I Bleed Out,The Weeknd,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3
0,Childish Gambino,https://open.spotify.com/track/4Ksj9mKfsYC5b8v8Ey3c8I
Islands in the Stream,"Dolly Parton, Kenny Rogers",https://open.spotify.com/track/6apPqjW8ezpKEicAkkBlvO
Lettre à une femme,Ninho,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
bury a friend,Billie Eilish,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
Who (feat. BTS),Lauv,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
"Bad Girls, Good Vibes",Ufo361,https://open.spotify.com/track/7IxGslFZA5QhgXbUsDmcjf
René,Residente,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
Euphoria (feat. Travis Scott & Kaash Paige),"Kaash Paige, Don Toliver",https://open.spotify.com/track/13QU8HBEBaSTZGq1HzQe9S
Never Worn White,Katy Perry,https://open.spotify.com/track/3ksNHUNCTP6Pan8rjFnmtw
Trampoline (with ZAYN),SHAED,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
Too Good At Goodbyes,Sam Smith,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
All Around Me,Justin Bieber,https://open.spotify.com/track/5Py8zRKGkZvgHniVVtvNCN
Good News,Mac Miller,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
you should see me in a crown,Billie Eilish,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
Changes,Justin Bieber,https://open.spotify.com/track/521Os1SMlxmsoevsqyjNmJ
Confirmation,Justin Bieber,https://open.spotify.com/track/60brXKLTC15vK0av5gIldm
E.T.A.,Justin Bieber,https://open.spotify.com/track/6PzOPrXx8tJEqace76yrv2
That's What Love Is,Justin Bieber,https://open.spotify.com/track/2hLu8L8SNfCN4yKyPdX0h3
At Least For Now,Justin Bieber,https://open.spotify.com/track/6VLkgf5YmLixsabdqiCVGU
idontwanbeyouanymore,Billie Eilish,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
Anyone,Demi Lovato,https://open.spotify.com/track/18ssFhD04lWo1RzpcohnrG
xanny,Billie Eilish,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
Circles,Mac Miller,https://open.spotify.com/track/4jXl6VtkFFKIt3ycUQc5LT
Into the Unknown,"Idina Menzel, AURORA",https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
Hand Me Downs,Mac Miller,https://open.spotify.com/track/2Yv2mHzr5AQavVdwQjEokV
Surf,Mac Miller,https://open.spotify.com/track/1kwnxJNVl7cwcU98RvMBaR
Once A Day,Mac Miller,https://open.spotify.com/track/26G5nmIx7Yvq79bIIluyZV
That's On Me,Mac Miller,https://open.spotify.com/track/0udOCZp7yk0Ml92C0k8H8D
Alfred - Outro,Eminem,https://open.spotify.com/track/1WAwILvz37MkmZfmGnEXfg
Crowded Room (feat. 6LACK),Selena Gomez,https://open.spotify.com/track/2C0hTkdEoikhKzDCJl32QZ
Trampoline,"SHAED, ZAYN",https://open.spotify.com/track/4HBvwhhYo7YiYXkUDrOHzS
comethru,Jeremy Zucker,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
Changes,Lauv,https://open.spotify.com/track/3vUc9WQpoca15404jNdzf9
Wrong Direction,Hailee Steinfeld,https://open.spotify.com/track/7GCVboEDzfL3NKp1NrAgHR
JACKBOYS,JACKBOYS,https://open.spotify.com/track/62zKJrpbLxz6InR3tGyr7o
Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
Christmas Time Is Here,Brett Eldredge,https://open.spotify.com/track/1moEucbMhmAK6KVPoNw6ms
Have Yourself a Merry Little Christmas,Christi Aguilera,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl
It's Beginning To Look Like Christmas,Bing Crosby,https://open.spotify.com/track/44mYhOVgerj2qPjkGDVA6n
Mele Kalikimaka (Merry Christmas),"Bing Crosby, The Andrews Sisters",https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo
Oh Holy Night,Nina Nesbitt,https://open.spotify.com/track/2HD7DoEe9FdtvGdAdQIv5W
Rockin' Around The Christmas Tree,Mel & Kim,https://open.spotify.com/track/5gpImN0eqlucE3a3r121SF
Winter Wonderland,Bing Crosby,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
Cherry,Harry Styles,https://open.spotify.com/track/2IOFZdYYkFxEHVz1w34PoL
Show Yourself,"Idina Menzel, Evan Rachel Wood",https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ
Leray,Trippie Redd,https://open.spotify.com/track/6GivWRmlYtefJr28jev6e0
None Of Your Concern,"Jhené Aiko, Big Sean",https://open.spotify.com/track/75MSZRbAbQuzfUV3Pefvut
In My Room,Frank Ocean,https://open.spotify.com/track/4S4Mfvv03M1cHgIOJcbUCL
Everyday Life,Coldplay,https://open.spotify.com/track/6WMf0Om41Z6HlMzXFuZ4F0
Closed On Sunday,Kanye West,https://open.spotify.com/track/3JWiDGQX2eTlFvKj3Yssj3
Selah,Kanye West,https://open.spotify.com/track/39JRmdKFka1Oe09FoOCPI4
Use This Gospel,"Kanye West, Clipse, Kenny G",https://open.spotify.com/track/0oPOuDmmkVp3h6puekhs6P
Water,"Kanye West, Ant Clemons",https://open.spotify.com/track/454Epa1vrCGFddHXKyC1kb
Jesus Is Lord,Kanye West,https://open.spotify.com/track/7sBgFMWqDWQgrsNSpIBoe8
DHL,Frank Ocean,https://open.spotify.com/track/2INhKpUdzh7v0j041gZNsz
Internet,Post Malone,https://open.spotify.com/track/0KAzP1Rbp0Vz5pw8i1KDDI
I Warned Myself,Charlie Puth,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl
Fuck it I love you,Lana Del Rey,https://open.spotify.com/track/7MtVPRGtZl6rPjMfLoI3Lh
Norman fucking Rockwell,Lana Del Rey,https://open.spotify.com/track/3RIgHHpnFKj5Rni1shokDj
Cinmon Girl,Lana Del Rey,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e
Mariners Apartment Complex,Lana Del Rey,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P
Love song,Lana Del Rey,https://open.spotify.com/track/5tyMJlMqaggzvuX7TtlrTe
Venice Bitch,Lana Del Rey,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17
The greatest,Lana Del Rey,https://open.spotify.com/track/6ERZ30cRjVWGtVLhczX9aL
California,Lana Del Rey,https://open.spotify.com/track/7oTE1KmtU2ml9zBhv9Reao
How to disappear,Lana Del Rey,https://open.spotify.com/track/4qUtC2BwFC154Ha8YQRrkk
Daylight,Taylor Swift,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6
False God,Taylor Swift,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so
Happiness is a butterfly,Lana Del Rey,https://open.spotify.com/track/3lG6OtGDsYAOALxEmubQQm
Legion Inoculant,TOOL,https://open.spotify.com/track/48C0O5CXfQdfjUCUhOs1YP
Litanie contre la Peur,TOOL,https://open.spotify.com/track/4qE9yOgBNsARadpZTAb6RH
Soon You'll Get Better (feat. The Chicks),Taylor Swift,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr
The Next Best American Record,Lana Del Rey,https://open.spotify.com/track/7vRfxLcDDwgYW2WTrtEgUV
It's Nice To Have A Friend,Taylor Swift,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm
eem,Bon Iver,https://open.spotify.com/track/1ff60tDWdcdVN6PtKQXWny
Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
Best Part of Me (feat. YEBBA),Ed Sheeran,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis
Saturday Nights,Khalid,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
Trust Issues,Drake,https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq
Can I,Drake,https://open.spotify.com/track/3e0ZGE7Gp034iLknjQk4QW
Club Paradise,Drake,https://open.spotify.com/track/6MR5IBSNfDmiwnrlQpVw4w
I Get Lonely,Drake,https://open.spotify.com/track/2ducmmobqydJmv8or1OKTo
My Side,Drake,https://open.spotify.com/track/4alHkxxwAhvoGg3dJCATKV
I Love You 3000,Stephanie Poetri,https://open.spotify.com/track/5DuSzOxHDi1qZycpzIWyhO
Can You Feel the Love Tonight,"Beyoncé, Childish Gambino, Billy Eichner, Seth Rogen",https://open.spotify.com/track/1zSKtBze2IReYU44W0lDzd
Speechless (Full),omi Scott,https://open.spotify.com/track/0XPsOSYzDJZJArevQNm2AR
Amor Genuino,Ozuna,https://open.spotify.com/track/6pK5edDoyrn4mWwRSVc2a5
SUPERPOSITION,"Daniel Caesar, John Mayer",https://open.spotify.com/track/45PxuJqJBnPXZKLxoo9Apj
when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,https://open.spotify.com/track/6H7fWtwEUHVfTyZD7zeG4w
Falling Like The Stars,James Arthur,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
Ain't A Thing (feat. Bonn),Avicii,https://open.spotify.com/track/3MhNgzZwFtUF6jSr6pRSkW
Alunissons,Nekfeu,https://open.spotify.com/track/48MQ3gJuiksM6zyLPRTFKj
A BOY IS A GUN*,"Tyler, The Creator",https://open.spotify.com/track/1nXZnTALNXiPlvXotqHm66
DIAMANT,Rammstein,https://open.spotify.com/track/1UZs9dauJnxrqYxMIzxnwC
One,Lewis Capaldi,https://open.spotify.com/track/5C1TucCRf4Vjjree1OItyv
ilomilo,Billie Eilish,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
listen before i go,Billie Eilish,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
Out Of Love,Alessia Cara,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb
lovely,"Billie Eilish, Khalid",https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
My Bad,Khalid,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb
Happier,Ed Sheeran,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
Ela É do Tipo,MC Kevin o Chris,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
Bad,James Bay,https://open.spotify.com/track/3xRcQ04b0l5RiU2w7lJhCD
Best Part (feat. Daniel Caesar),H.E.R.,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
8,Billie Eilish,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r
Hold Up,Beyoncé,https://open.spotify.com/track/0rzNMzZsubFcXSEh7dnem7
Dangerous (feat. Kid Cudi),ScHoolboy Q,https://open.spotify.com/track/0IH3D0P8OrQFs6ajcqbm0R
Jenny of Oldstones (Game of Thrones),Florence + The Machine,https://open.spotify.com/track/1u0THw5xaGd7sYzJEh48Lt
Sorry - Origil Demo,Beyoncé,https://open.spotify.com/track/6eR1N0EBHiDkGDzegX99d3
Love Drought,Beyoncé,https://open.spotify.com/track/2RQAG0wQt35UzAPEyVJFWN
Pray You Catch Me,Beyoncé,https://open.spotify.com/track/7rLDARtJALM7QdiJDMXW7m
Sandcastles,Beyoncé,https://open.spotify.com/track/2FNPJWVdGxYhWaotd6rULS
Forward (feat. James Blake),Beyoncé,https://open.spotify.com/track/2bOWJIYSbhwg2NMQq1QMYH
We Will Rock You - Remastered,Queen,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
goodbye,Billie Eilish,https://open.spotify.com/track/3LgWsmilsrWXiPYQFRD0T7
Self,Khalid,https://open.spotify.com/track/1WqLtczgKdbHFHhefOU0y7
Intro,Khalid,https://open.spotify.com/track/5BfMJ6iytQnu1r7iiCYSXe
Bluffin',Khalid,https://open.spotify.com/track/42w7pX3r1TpLR0i55Ek5ND
Autre monde,PNL,https://open.spotify.com/track/2aG2nLUd8NNI7vFuOLBCe0
Alive,Khalid,https://open.spotify.com/track/12VqHHz4wvVcnEdSivjLeQ
Heaven,Khalid,https://open.spotify.com/track/0Hgqglypzt6Qs5Duqskcqs
Hope Not,BLACKPINK,https://open.spotify.com/track/7mW8ar9hy7GSeH4lohyOKs
Zoulou tchaing,PNL,https://open.spotify.com/track/1gRMO4h3NGb1ZJA7TNdMPj
needy,Ariana Grande,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
Girls Need Love (with Drake) - Remix,Summer Walker,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
Demonz (feat. Brent Faiyaz) - Interlude,Juice WRLD,https://open.spotify.com/track/5ZOEulH7fvK4ZkMLTOyKL0
ghostin,Ariana Grande,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB
Flux,Ellie Goulding,https://open.spotify.com/track/4zb3kFL9fXrrfTwIY4CcDy
I'll Never Love Again - Film Version - Radio Edit,"Lady Gaga, Bradley Cooper",https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa
I Guess I Just Feel Like,John Mayer,https://open.spotify.com/track/1HNywa8Bk0TmzRwQrzhtPo
whoa (mind in awe),XXXTENTACION,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
"Fire On Fire - From ""Watership Down""",Sam Smith,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND
If I Ain't Got You,Alicia Keys,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ
Sauce!,XXXTENTACION,https://open.spotify.com/track/3jq1RpStaB1YGyN3rRZGca
Touch Eem Body,"XXXTENTACION, Bass Santa, Kin$oul, Reddz",https://open.spotify.com/track/2WOxBv9WElDqB0opEAbCC4
WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,https://open.spotify.com/track/7tGEAA1f8MydT7eVbbO9Zy
hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,https://open.spotify.com/track/1PfUKiMDKIlPEF9FfdJawc
come out and play,Billie Eilish,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
I Found You / Nilda's Story (with Calvin Harris & Miguel),benny blanco,https://open.spotify.com/track/3eVuglKxN2sjoIGHAsFAge
In My Head,Peter Manos,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
Christmas Time Is Here - Recorded at Sound Emporium shville,Devin Dawson,https://open.spotify.com/track/1dinW5tLGDdPhxtW8vMkUn
"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Origil Cast Recording",Judy Garland,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0
I'll Be Home For Christmas,Bing Crosby,https://open.spotify.com/track/4lftz0V8DZhWSVtL4GrzMH
Merry Christmas Darling - Album Version/Remix,Carpenters,https://open.spotify.com/track/1QXg7pVx5hpAZWw8KIAcGw
The Man With The Bag,Kay Starr,https://open.spotify.com/track/56dllQaFZBw3SPTiKZvqYH
What Child Is This?/The Holly And The Ivy,Bing Crosby,https://open.spotify.com/track/4DywxkC9fZ59pBIOS8UFuX
Have Yourself a Merry Little Christmas (feat. Esperanza Spalding),John Legend,https://open.spotify.com/track/3yQbBL8hsYtUhXSrmbKq8X
Please Come Home For Christmas - Bonus Track,Eagles,https://open.spotify.com/track/70f0ToGXTEtLKFSwHMbHoC
Thank God It's Christmas - 2011 Remaster,Queen,https://open.spotify.com/track/3AymrUApW5JKKaNrHQhcBG
I don't let go,XXXTENTACION,https://open.spotify.com/track/4axYWgXASdsCBHuwInAubT
what are you so afraid of,XXXTENTACION,https://open.spotify.com/track/57nOpVSc3j9o03Cr928ZM4
difference (interlude),XXXTENTACION,https://open.spotify.com/track/5itzep0nGnq7hxCfFNsTIR
the remedy for a broken heart (why am I so in love),XXXTENTACION,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
Lonesome Train,Stan Kenton,https://open.spotify.com/track/46DwQbCUzWr4bT0Uu2lDK8
Introduction,XXXTENTACION,https://open.spotify.com/track/0QSt5KmJzRqU1gFJJfQJ0Q
Be My Mistake,The 1975,https://open.spotify.com/track/0AG2l0IboWNSwjUkMr2Aq7
Vas A Quedarte,Aitana,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ
Love Of My Life - Remastered 2011,Queen,https://open.spotify.com/track/4YJUTdZ0Pgl0ZeNyHYXeLd
Consequences - orchestra,Camila Cabello,https://open.spotify.com/track/1ArLnG0bHaHPXqf08sEKM0
Ruway,Lil Peep,https://open.spotify.com/track/1FBi1YWCAxlRmfuUbMINqO
Overdue (with Travis Scott),Metro Boomin,https://open.spotify.com/track/2mYDDUkBcgFNBqkWctyyuc
Only 1 (Interlude) (with Travis Scott),Metro Boomin,https://open.spotify.com/track/2kJAhu7mesSEkML8zviSNX
Prima di ogni cosa,Fedez,https://open.spotify.com/track/5mkGjUA82k3yWNhD1kFAuU
TEST DRIVE,Joji,https://open.spotify.com/track/1DMEzmAoQIikcL52psptQL
YEAH RIGHT,Joji,https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14
Vertigo,Khalid,https://open.spotify.com/track/06GcodDliPWAYFX2LSFLIu
9.13,Khalid,https://open.spotify.com/track/1k0QMCm5kF3CBjCQ37vDLl
Salem's Interlude,Khalid,https://open.spotify.com/track/0v75ti1d2M6pd0sC42UNNN
Don't Matter To Me (with Michael Jackson),Drake,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
8 Letters,Why Don't We,https://open.spotify.com/track/4zRZAmBQP8vhNPf9i9opXt
Culpables,Manuel Turizo,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn
Leave the City,Twenty One Pilots,https://open.spotify.com/track/5HCXMBxZIVaVLXpyoqPM3g
You Say,Lauren Daigle,https://open.spotify.com/track/3ngc7rGlfeFaskU90EWl4R
1-800-273-8255,"Logic, Alessia Cara, Khalid",https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
Pretty Little Fears (feat. J. Cole),6LACK,https://open.spotify.com/track/4at3d5QWnlibMVN75ECDrp
East Atlanta Love Letter (feat. Future),6LACK,https://open.spotify.com/track/6rJmWa5DvQ3Nby3tdcX2L0
Unfair,6LACK,https://open.spotify.com/track/3Q33RhbyoFul9LdKKjticI
Come Back to Earth,Mac Miller,https://open.spotify.com/track/01z2fBGB8Hl3Jd3zXe4IXR
What's the Use?,Mac Miller,https://open.spotify.com/track/2dgrYdgguVZKeCsrVb9XEs
Perfecto,Mac Miller,https://open.spotify.com/track/0Xcy81PsJCOO6mhLZaQyQ4
So It Goes,Mac Miller,https://open.spotify.com/track/0EA2RhRHL4KWeNa7JfD1Yw
Wings,Mac Miller,https://open.spotify.com/track/16umSNZfofRpDqTvf8DIAo
Superhero,Lauv,https://open.spotify.com/track/1Fo4OvzP9PThFKMeMIAEYu
pete davidson,Ariana Grande,https://open.spotify.com/track/0XOnMqLQDO89iAg7dWWwnG
Aura,"Ozuna, Arthur Hanlon",https://open.spotify.com/track/1AVu7Kc2MRrLfOG1RCEf07
get well soon,Ariana Grande,https://open.spotify.com/track/7u6DMPznGbpziuEgCE0JGQ
raindrops (an angel cried),Ariana Grande,https://open.spotify.com/track/0v2LUO8oTHnkjQ8MmKuXyk
Sober,Demi Lovato,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
I Say a Little Prayer,Aretha Franklin,https://open.spotify.com/track/3NfxSdJnVdon1axzloJgba
(You Make Me Feel Like) A tural Woman,Aretha Franklin,https://open.spotify.com/track/5K09WxKdlkroDyEVyOSySy
Son of a Preacher Man,Aretha Franklin,https://open.spotify.com/track/4uCbetXW9LStYPUjCpBVp9
Together,Trippie Redd,https://open.spotify.com/track/6m3LlhdZ0HWn4D7Nnm06MQ
No Hay die Más,Sebastian Yatra,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
Like To Be You feat. Julia Michaels,Shawn Mendes,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
Youth feat. Khalid,Shawn Mendes,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
Peak,Drake,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
Ratchet Happy Birthday,Drake,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
1950,King Princess,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
Big God,Florence + The Machine,https://open.spotify.com/track/1NcXkWB3UwXfMt8izByICb
June,Florence + The Machine,https://open.spotify.com/track/2yoaXLItTfWNpdFFpdF3Ti
A l'Ammoniaque,PNL,https://open.spotify.com/track/6aH3QgooXRmx8k8jzrSm3V
I Don't Wan Do This Anymore,XXXTENTACION,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
"ALONE, PART 3",XXXTENTACION,https://open.spotify.com/track/2oe6dDthgthqUkfL3czpEd
before I close my eyes,XXXTENTACION,https://open.spotify.com/track/16x9bQHw8TBNaGDyULvwad
Dying in LA,Panic! At The Disco,https://open.spotify.com/track/18xmRkPWE0sGUzFyNNAAhN
Save Me,XXXTENTACION,https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl
Dead Inside (Interlude),XXXTENTACION,https://open.spotify.com/track/2vQwlW8H1jFveGNXwZfJCV
love yourself (interlude),XXXTENTACION,https://open.spotify.com/track/1Znlc3UZAbSodFaMBjdpsX
Orlando,XXXTENTACION,https://open.spotify.com/track/05bnEv2dpFzmGVLGdjD9UP
Ayala (Outro),XXXTENTACION,https://open.spotify.com/track/5xbrhx2tMMcN68IT3cJbhS
King,XXXTENTACION,https://open.spotify.com/track/1Wh5LO3TWAvaeDrwp4FZgo
Amorfoda,Bad Bunny,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF
Perfectly Wrong,Shawn Mendes,https://open.spotify.com/track/0UTHr20nqVFMoji8xYE9yl
The Truth Untold,"BTS, Steve Aoki",https://open.spotify.com/track/48XfojJC87VKLlUotYV0Gm
Why,Shawn Mendes,https://open.spotify.com/track/1KXFoiT2n4QXRsFvhWNI4I
When You're Ready,Shawn Mendes,https://open.spotify.com/track/03vyB3AHCuEGfhh7wPc7Yf
CALLDROPS (feat. Kodak Black),A$AP Rocky,https://open.spotify.com/track/1wGYcpJZ59rePkNu4zHmLu
Purity (feat. Frank Ocean),A$AP Rocky,https://open.spotify.com/track/2MF4HtZHBoUliOi9nOAbS0
Brotha Man (feat. French Monta),A$AP Rocky,https://open.spotify.com/track/6MmtDonkpvSoRx9ACwrGDu
Changes,A$AP Rocky,https://open.spotify.com/track/1dzwFgBlZNxt28aQOinNGn
Hun43rd,A$AP Rocky,https://open.spotify.com/track/1r33iukEx0COYuBzyXPmPP
Faith (feat. Quavo),V,https://open.spotify.com/track/3NelcGZ46JmV9LqOD1pnxA
Culpable O No - Miénteme Como Siempre,Luis Miguel,https://open.spotify.com/track/7BwxbmYFy0l3ROHDjV2c14
You Let Me Walk Alone,Michael Schulte,https://open.spotify.com/track/07qlsG6DYRLBbovwca9Vbr
The Ultracheese,Arctic Monkeys,https://open.spotify.com/track/3PhbzvTllkq1rkULafc6ns
Jonestown (Interlude),Post Malone,https://open.spotify.com/track/0R6Jlsq25eZB3Wftpxi3oF
Marinero,Maluma,https://open.spotify.com/track/0IEUbDOzcwi6Ju1ZAJ23rk
Heaven,Julia Michaels,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
Intro,J. Cole,https://open.spotify.com/track/2AfWCBwGGCsZtvVnGF3QYE
You Are The Reason,Calum Scott,https://open.spotify.com/track/2VgJDTfkuwlm7WIHnvtRCQ
Privilege,The Weeknd,https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A
So Far Away (feat. Jamie Scott & Romy Dya),"Martin Garrix, David Guetta",https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
Sky Full Of Song,Florence + The Machine,https://open.spotify.com/track/5mdooqkfMvf7LtIFKReUYg
Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
A Million Dreams,"Ziv Zaifman, Hugh Jackman, Michelle Williams",https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
